SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED_CORE,DATECORE,INDXSAMP_CORE,SAMPLE_CATEGORY,SAMPLE_ID,SAMPLE_TYPE,SAMPLE_CLASS,CORE_LENGTH,INTERVAL_FROM,INTERVAL_TO,FLAG_FLD_CORE,COMMENT_FLD_CORE,DATATYPE,VISIT_ID
NLA06608-0562,1,PROB_Lake,Target_Sampled,YES (Both),7/13/2007,YES,P,508777,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED,CORE,7868
NLA06608-0562,1,PROB_Lake,Target_Sampled,YES (Both),7/13/2007,YES,P,508778,SEDB,BOT,,,,IM,CORE LENGTH AND BOTTOM INTERVALS NOT RECORDED,CORE,7868
NLA06608-0562,2,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,NO,P,508987,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED,CORE,7869
NLA06608-0562,2,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,NO,P,508988,SEDB,BOT,,25,26,IM,CORE LENGTH NOT RECORDED,CORE,7869
NLA06608-0564,1,PROB_Lake,Target_Sampled,YES (Top only),8/22/2007,YES,P,509498,SEDT,TOP,20,0,1,,,CORE,7870
NLA06608-0565,1,PROB_Lake,Target_Sampled,YES (Top only),7/19/2007,YES,P,507517,SEDT,TOP,27,0,1,,,CORE,7871
NLA06608-0569,1,PROB_Lake,Target_Sampled,YES (Top only),8/7/2007,YES,P,509877,SEDT,TOP,18,0,1,,,CORE,7872
NLA06608-0570,1,PROB_Lake,Target_Sampled,YES (Top only),7/27/2007,YES,P,504007,SEDT,TOP,52,0,1,,,CORE,7873
NLA06608-0579,1,PROB_Lake,Target_Sampled,YES (Both),8/19/2007,YES,P,503507,SEDT,TOP,30,0,1,,,CORE,7875
NLA06608-0579,1,PROB_Lake,Target_Sampled,YES (Both),8/19/2007,YES,P,503508,SEDB,BOT,30,27,28,,,CORE,7875
NLA06608-0580,1,PROB_Lake,Target_Sampled,YES (Top only),8/7/2007,YES,P,509837,SEDT,TOP,23,0,1,,,CORE,7876
NLA06608-0581,1,PROB_Lake,Target_Sampled,NO,7/3/2007,YES,P,503027,SEDT,TOP,,0,1,K,"SEDIMENT TOO FLOCULENT, COULD NOT CORE.",CORE,7877
NLA06608-0582,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,508147,SEDT,TOP,43.5,0,1,,,CORE,7878
NLA06608-0582,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,508148,SEDB,BOT,43.5,40.5,41.5,,,CORE,7878
NLA06608-0583,1,PROB_Lake,Lake_Shallow,YES (Both),6/26/2007,YES,P,502607,SEDT,TOP,46,0,1,,,CORE,7879
NLA06608-0583,1,PROB_Lake,Lake_Shallow,YES (Both),6/26/2007,YES,P,502608,SEDB,BOT,46,43,44,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,7879
NLA06608-0585,1,PROB_Lake,Target_Sampled,YES (Top only),6/15/2007,YES,P,503367,SEDT,TOP,20,0,1,,,CORE,7880
NLA06608-0587,1,PROB_Lake,Target_Sampled,YES (Both),7/9/2007,YES,P,513907,SEDT,TOP,56,0,1,,,CORE,7881
NLA06608-0587,1,PROB_Lake,Target_Sampled,YES (Both),7/9/2007,YES,P,513908,SEDB,BOT,56,53,54,F1,ABOUT 3/4 OF THE CENTIMETER WAS COLLECTED.,CORE,7881
NLA06608-0587,2,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,NO,P,511607,SEDT,TOP,48,0,1,IM,"TEAM INDICATED TYPE AS ""D"" POSSIBLY FOR VISIT 2?, NO PRIMARY SAMPLE RECORDED.",CORE,7882
NLA06608-0587,2,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,NO,P,511608,SEDB,BOT,48,45,46,IM,"TEAM INDICATED TYPE AS ""D"" POSSIBLY FOR VISIT 2?, NO PRIMARY SAMPLE RECORDED.",CORE,7882
NLA06608-0588,1,PROB_Lake,Target_Sampled,YES (Top only),7/13/2007,YES,P,505397,SEDT,TOP,60,0,1,,,CORE,7883
NLA06608-0590,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,508397,SEDT,TOP,34,0,1,,,CORE,7884
NLA06608-0590,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,508398,SEDB,BOT,34,31,32,,,CORE,7884
NLA06608-0591,1,PROB_Lake,Target_Sampled,NO,8/21/2007,YES,P,503047,SEDT,TOP,,,,K,"NOT ABLE TO COLLECT SEDIMENT SAMPLES. KEPT LOSING SAMPLE FROM CORER TUBE AS IT WAS RETRIEVED THROUGH THE WATER COLUMN. WE ATTEMPTED TO COLLECT FROM SIX DIFFERENT SITES FOR THREE HOURS. A SOFT SEDIMENT WAS PRESENT AT INDEX SITE, BUT CORER WOULD NOT HOLD THE SAMPLE FROM A  DEPTH OF 17.7 METERS. SHALLOWER SITES HAD EITHER A HARD CLAY OR GRAVEL BOTTOM.",CORE,7885
NLA06608-0593,1,PROB_Lake,Target_Sampled,YES (Both),7/10/2007,YES,P,506387,SEDT,TOP,33,0,1,F2,"2"" POCKET OF LIQUID IN THE MIDDLE SECTION OF CORE. BOTTOM AND TOP WERE INTACT.",CORE,7886
NLA06608-0593,1,PROB_Lake,Target_Sampled,YES (Both),7/10/2007,YES,P,506388,SEDB,BOT,33,30,31,F2,"2"" POCKET OF LIQUID IN THE MIDDLE SECTION OF CORE. BOTTOM AND TOP WERE INTACT.",CORE,7886
NLA06608-0594,1,PROB_Lake,Target_Sampled,YES (Top only),8/9/2007,YES,P,502817,SEDT,TOP,13,0,1,,,CORE,7887
NLA06608-0595,1,PROB_Lake,Target_Sampled,YES (Both),6/12/2007,YES,P,514057,SEDT,TOP,18,0,1,,,CORE,7888
NLA06608-0595,1,PROB_Lake,Target_Sampled,YES (Both),6/12/2007,YES,P,514058,SEDB,BOT,18,16,17,,,CORE,7888
NLA06608-0596,1,PROB_Lake,Target_Sampled,YES (Top only),7/30/2007,YES,P,512957,SEDT,TOP,28.4,0,1,,,CORE,7889
NLA06608-0597,1,PROB_Lake,Target_Sampled,YES (Top only),7/9/2007,YES,P,502897,SEDT,TOP,40,0,1,,,CORE,7890
NLA06608-0599,1,PROB_Lake,Target_Sampled,YES (Top only),7/19/2007,YES,P,514217,SEDT,TOP,9,0,1,IM,CORE LENGTH CHANGED (0.09)-PRESUMED RECORDED AS M,CORE,7891
NLA06608-0606,1,PROB_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,514867,SEDT,TOP,28.5,0,1,,,CORE,7892
NLA06608-0606,1,PROB_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,514868,SEDB,BOT,28.5,25.5,26.5,,,CORE,7892
NLA06608-0608,1,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,YES,P,503757,SEDT,TOP,37,0,1,,,CORE,7893
NLA06608-0608,1,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,YES,P,503758,SEDB,BOT,37,34,35,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,7893
NLA06608-0609,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,502047,SEDT,TOP,6,0,1,,,CORE,7894
NLA06608-0609,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,502048,SEDB,BOT,6,4,5,,,CORE,7894
NLA06608-0610,1,PROB_Lake,Target_Sampled,YES (Both),8/2/2007,YES,P,512017,SEDT,TOP,27,0,1,,,CORE,7895
NLA06608-0610,1,PROB_Lake,Target_Sampled,YES (Both),8/2/2007,YES,P,512018,SEDB,BOT,27,24,25,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,7895
NLA06608-0611,1,PROB_Lake,Target_Sampled,YES (Both),7/2/2007,YES,P,514677,SEDT,TOP,38.5,0,1,,,CORE,7896
NLA06608-0611,1,PROB_Lake,Target_Sampled,YES (Both),7/2/2007,YES,P,514678,SEDB,BOT,38.5,37.5,38.5,,,CORE,7896
NLA06608-0614,1,PROB_Lake,Target_Sampled,YES (Top only),6/27/2007,YES,P,505937,SEDT,TOP,14,0,1,F2,BLOOD WORMS AND TUBES AT ABOUT 4 CM DEEP,CORE,7897
NLA06608-0616,1,PROB_Lake,Target_Sampled,YES (Top only),7/25/2007,YES,P,505047,SEDT,TOP,60,0,1,,,CORE,7898
NLA06608-0617,1,PROB_Lake,Target_Sampled,YES (Top only),6/19/2007,YES,P,505917,SEDT,TOP,23,0,1,,,CORE,7899
NLA06608-0618,1,PROB_Lake,Target_Sampled,YES (Top only),7/24/2007,YES,P,507387,SEDT,TOP,27.5,0,1,,,CORE,7900
NLA06608-0619,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,503937,SEDT,TOP,57.5,0,1,,,CORE,7901
NLA06608-0619,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,503938,SEDB,BOT,57.5,53.5,54.5,,,CORE,7901
NLA06608-0622,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,504497,SEDT,TOP,33.2,0,1,,,CORE,7903
NLA06608-0622,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,504498,SEDB,BOT,33.2,30.2,31.2,,,CORE,7903
NLA06608-0623,1,PROB_Lake,Target_Sampled,YES (Top only),6/20/2007,YES,P,514098,SEDT,TOP,9,0,1,,,CORE,7904
NLA06608-0623,1,PROB_Lake,Target_Sampled,YES (Top only),6/20/2007,YES,P,514097,SEDB,BOT,9,,,K,NOT TAKEN DUE TO RESERVOIR STATUS.,CORE,7904
NLA06608-0624,1,PROB_Lake,Target_Sampled,YES (Top only),6/5/2007,YES,P,503407,SEDT,TOP,36,0,1,,,CORE,7905
NLA06608-0625,1,PROB_Lake,Target_Sampled,YES (Both),9/19/2007,YES,P,517337,SEDT,TOP,27,0,1,,,CORE,7906
NLA06608-0625,1,PROB_Lake,Target_Sampled,YES (Both),9/19/2007,YES,P,517338,SEDB,BOT,27,24,25,,,CORE,7906
NLA06608-0627,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,506597,SEDT,TOP,48.5,0,1,,,CORE,7907
NLA06608-0627,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,506598,SEDB,BOT,48.5,45.5,46.5,,,CORE,7907
NLA06608-0628,1,PROB_Lake,Target_Sampled,YES (Both),6/25/2007,YES,P,503538,SEDT,TOP,58,0,1,IM,CORE LENGTH CHANGED (1) BASED ON BOTTOM SLICE INTERVALS,CORE,7908
NLA06608-0628,1,PROB_Lake,Target_Sampled,YES (Both),6/25/2007,YES,P,503537,SEDB,BOT,58,55,56,G1; IM,"G1: THIS LAKE EXISTED NATURALLY, BUT IS NOW DAMMED. IM: CORE LENGTH CHANGED (1) BASED ON INTERVALS",CORE,7908
NLA06608-0630,1,PROB_Lake,Target_Sampled,YES (Both),7/30/2007,YES,P,507217,SEDT,TOP,51,0,1,,,CORE,7909
NLA06608-0630,1,PROB_Lake,Target_Sampled,YES (Both),7/30/2007,YES,P,507218,SEDB,BOT,51,49,51,,,CORE,7909
NLA06608-0632,1,PROB_Lake,Target_Sampled,YES (Top only),6/12/2007,YES,P,514947,SEDT,TOP,10,0,1,,,CORE,7910
NLA06608-0634,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,505237,SEDT,TOP,18,0,1,,,CORE,7911
NLA06608-0634,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,505238,SEDB,BOT,18,16,17,,,CORE,7911
NLA06608-0635,1,PROB_Lake,Target_Sampled,YES (Top only),8/22/2007,YES,P,513827,SEDT,TOP,25,0,1,,,CORE,7912
NLA06608-0637,1,PROB_Lake,Target_Sampled,YES (Top only),8/6/2007,YES,P,512197,SEDT,TOP,22.1,0,1,,,CORE,7913
NLA06608-0637,1,PROB_Lake,Target_Sampled,YES (Top only),8/6/2007,YES,P,512198,SEDB,BOT,22.1,,,K,RESERVOIR-- BOTTOM SAMPLE NOT COLLECTED,CORE,7913
NLA06608-0641,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,508707,SEDT,TOP,41.5,0,1,,,CORE,7915
NLA06608-0641,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,508708,SEDB,BOT,41.5,38.5,39.5,,,CORE,7915
NLA06608-0648,1,PROB_Lake,Target_Sampled,NO,8/1/2007,YES,P,507127,SEDT,TOP,,0,1,K,"COULD NOT OBTAIN CORE, MUCH TOO SANDY",CORE,7916
NLA06608-0648,1,PROB_Lake,Target_Sampled,NO,8/1/2007,YES,P,507128,SEDB,BOT,,,,K,"COULD NOT OBTAIN CORE, MUCH TOO SANDY",CORE,7916
NLA06608-0649,1,PROB_Lake,Target_Sampled,YES (Top only),9/19/2007,YES,P,515527,SEDT,TOP,18,0,1,,,CORE,7917
NLA06608-0650,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,507047,SEDT,TOP,36.2,0,1,,,CORE,7918
NLA06608-0650,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,507048,SEDB,BOT,36.2,33.2,34.2,K,,CORE,7918
NLA06608-0651,1,PROB_Lake,Target_Sampled,YES (Top only),7/17/2007,YES,P,507377,SEDT,TOP,13.5,0,1,,,CORE,7919
NLA06608-0654,1,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,513677,SEDT,TOP,43,0,1,,,CORE,7920
NLA06608-0654,1,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,513678,SEDB,BOT,43,40,41,,,CORE,7920
NLA06608-0657,1,PROB_Lake,Target_Sampled,YES (Both),9/13/2007,YES,P,513627,SEDT,TOP,41,0,1,,,CORE,7921
NLA06608-0657,1,PROB_Lake,Target_Sampled,YES (Both),9/13/2007,YES,P,513628,SEDB,BOT,41,38,39,,,CORE,7921
NLA06608-0658,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,506787,SEDT,TOP,23,0,1,,,CORE,7922
NLA06608-0658,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,506788,SEDB,BOT,23,20,21,,,CORE,7922
NLA06608-0659,1,PROB_Lake,Target_Sampled,YES (Top only),6/26/2007,YES,P,515087,SEDT,TOP,19,0,1,,NO BOTTOM SAMPLE TAKEN,CORE,7923
NLA06608-0660,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,514327,SEDT,TOP,42,0,1,,,CORE,7924
NLA06608-0660,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,514328,SEDB,BOT,42,37,38,,,CORE,7924
NLA06608-0661,1,PROB_Lake,Target_Sampled,YES (Top only),8/8/2007,YES,P,506997,SEDT,TOP,12.3,0,1,F1,THREE ATTEMPS--ONLY 12CM MAXIMUM CORE LENGTH,CORE,7925
NLA06608-0662,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,512307,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED,CORE,7926
NLA06608-0662,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,512308,SEDB,BOT,,,,IM,CORE LENGTH AND BOTTOM INTERVALS NOT RECORDED,CORE,7926
NLA06608-0663,1,PROB_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,510587,SEDT,TOP,20,0,1,,,CORE,7927
NLA06608-0663,1,PROB_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,510588,SEDB,BOT,20,17,18,,,CORE,7927
NLA06608-0665,1,PROB_Lake,Target_Sampled,YES (Top only),6/27/2007,YES,P,504637,SEDT,TOP,29,0,1,,,CORE,7928
NLA06608-0671,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,510337,SEDT,TOP,46,0,1,,,CORE,7929
NLA06608-0671,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,510338,SEDB,BOT,46,45,46,,,CORE,7929
NLA06608-0672,1,PROB_Lake,Target_Sampled,YES (Top only),7/26/2007,YES,P,503847,SEDT,TOP,22,0,1,,,CORE,7930
NLA06608-0674,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,503967,SEDT,TOP,34,0,1,,,CORE,7931
NLA06608-0674,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,503968,SEDB,BOT,34,31,32,,,CORE,7931
NLA06608-0677,1,PROB_Lake,Target_Sampled,YES (Both),7/17/2007,YES,P,506797,SEDT,TOP,60,0,1,,,CORE,7932
NLA06608-0677,1,PROB_Lake,Target_Sampled,YES (Both),7/17/2007,YES,P,506798,SEDB,BOT,60,42,43,,,CORE,7932
NLA06608-0678,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,511437,SEDT,TOP,48,0,1,,,CORE,7933
NLA06608-0678,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,504578,SEDB,BOT,48,46,48,,,CORE,7933
NLA06608-0679,1,PROB_Lake,Target_Sampled,YES (Both),6/27/2007,YES,P,506448,SEDT,TOP,37,0,1,,,CORE,7934
NLA06608-0679,1,PROB_Lake,Target_Sampled,YES (Both),6/27/2007,YES,P,506447,SEDB,BOT,37,34,35,,,CORE,7934
NLA06608-0681,1,PROB_Lake,Target_Sampled,YES (Top only),6/14/2007,YES,P,502757,SEDT,TOP,6,0,1,,,CORE,7935
NLA06608-0686,1,PROB_Lake,Target_Sampled,YES (Both),7/11/2007,YES,P,506428,SEDT,TOP,36,0,1,,,CORE,7936
NLA06608-0686,1,PROB_Lake,Target_Sampled,YES (Both),7/11/2007,YES,P,506427,SEDB,BOT,36,33,34,,,CORE,7936
NLA06608-0687,1,PROB_Lake,Target_Sampled,YES (Top only),8/14/2007,YES,P,511857,SEDT,TOP,35.9,0,1,,,CORE,7937
NLA06608-0690,1,PROB_Lake,Target_Sampled,YES (Top only),7/3/2007,YES,P,508807,SEDT,TOP,38.5,0,1,IM,CORE LENGTH CHANGED (385),CORE,7938
NLA06608-0690,2,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,NO,P,510237,SEDT,TOP,33,0,1,,,CORE,7939
NLA06608-0690,2,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,NO,P,510238,SEDB,BOT,33,30,31,K,,CORE,7939
NLA06608-0690,2,PROB_Lake,Target_Sampled,NO,8/22/2007,NO,D,509607,SEDT,TOP,,,,K,NOT COLLECTED,CORE,7939
NLA06608-0690,2,PROB_Lake,Target_Sampled,NO,8/22/2007,NO,D,509608,SEDB,BOT,,,,K,NOT COLLECTED,CORE,7939
NLA06608-0692,1,PROB_Lake,Target_Sampled,YES (Top only),7/10/2007,YES,P,503717,SEDT,TOP,16,0,1,,,CORE,7940
NLA06608-0693,1,PROB_Lake,Target_Sampled,YES (Top only),7/25/2007,YES,P,507357,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED (TOP ONLY); COLLECTED BY DIVER,CORE,7941
NLA06608-0696,1,PROB_Lake,Target_Sampled,YES (Top only),7/16/2007,YES,P,504807,SEDT,TOP,10,0,1,,,CORE,7942
NLA06608-0707,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,505198,SEDT,TOP,44.5,0,1,,,CORE,7943
NLA06608-0707,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,505197,SEDB,BOT,44.5,41.5,42.5,,,CORE,7943
NLA06608-0709,1,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,YES,P,507867,SEDT,TOP,37,0,1,,,CORE,7944
NLA06608-0709,1,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,YES,P,507868,SEDB,BOT,37,35,36,,,CORE,7944
NLA06608-0710,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,503947,SEDT,TOP,43,0,1,,,CORE,7945
NLA06608-0710,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,503948,SEDB,BOT,43,40,41,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,7945
NLA06608-0711,1,PROB_Lake,Target_Sampled,YES (Top only),9/10/2007,YES,P,517147,SEDT,TOP,18,0,1,,,CORE,7946
NLA06608-0711,1,PROB_Lake,Target_Sampled,YES (Top only),9/10/2007,YES,P,517148,SEDB,BOT,18,,,K,SITE IS A RESERVOIR,CORE,7946
NLA06608-0712,1,PROB_Lake,Target_Sampled,YES (Top only),7/24/2007,YES,P,504217,SEDT,TOP,34,0,1,,,CORE,7947
NLA06608-0713,1,PROB_Lake,Target_Sampled,NO,9/12/2007,YES,P,507767,SEDT,TOP,,,,K,"BOTTOM HARD, COULD NOT COLLECT SAMPLE. IM: NOTE RECORDED FOR SEDH, SEDT AND SEDB",CORE,7948
NLA06608-0715,1,PROB_Lake,Target_Sampled,YES (Top only),7/6/2007,YES,P,504877,SEDT,TOP,24.4,0,1,,,CORE,7949
NLA06608-0717,1,PROB_Lake,Target_Sampled,YES (Both),6/14/2007,YES,P,514427,SEDT,TOP,39,0,1,F1,BOTTOM HARD AT INDEX SITE SO MOVED ABOUT 60 METERS AWAY,CORE,7950
NLA06608-0717,1,PROB_Lake,Target_Sampled,YES (Both),6/14/2007,YES,P,514428,SEDB,BOT,39,36,37,F1,BOTTOM HARD AT INDEX SITE SO MOVED ABOUT 60 METERS AWAY,CORE,7950
NLA06608-0718,1,PROB_Lake,Target_Sampled,YES (Top only),7/18/2007,YES,P,514247,SEDT,TOP,46.5,0,1,,,CORE,7951
NLA06608-0718,1,PROB_Lake,Target_Sampled,YES (Top only),7/18/2007,YES,P,514248,SEDB,BOT,46.5,43.5,44.5,IM,SAMPLE LOST (NO LAB DATA),CORE,7951
NLA06608-0720,1,PROB_Lake,Target_Sampled,YES (Top only),6/26/2007,YES,P,514577,SEDT,TOP,12,0,1,,,CORE,7952
NLA06608-0721,1,PROB_Lake,Target_Sampled,YES (Top only),7/5/2007,YES,P,506347,SEDT,TOP,21,0,1,,,CORE,7953
NLA06608-0723,1,PROB_Lake,Target_Sampled,YES (Both),8/18/2007,YES,P,509127,SEDT,TOP,41,0,1,,,CORE,7954
NLA06608-0723,1,PROB_Lake,Target_Sampled,YES (Both),8/18/2007,YES,P,509128,SEDB,BOT,41,38,39,,,CORE,7954
NLA06608-0724,1,PROB_Lake,Target_Sampled,YES (Top only),8/13/2007,YES,P,513987,SEDT,TOP,15,0,1,,,CORE,7955
NLA06608-0726,1,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,511897,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED,CORE,7956
NLA06608-0726,1,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,511898,SEDB,BOT,,,,IM,CORE LENGTH AND BOTTOM INTERVALS NOT RECORDED,CORE,7956
NLA06608-0727,1,PROB_Lake,Target_Sampled,YES (Both),6/23/2007,YES,P,506438,SEDT,TOP,25,0,1,,,CORE,7957
NLA06608-0727,1,PROB_Lake,Target_Sampled,YES (Both),6/23/2007,YES,P,506437,SEDB,BOT,25,22,23,,,CORE,7957
NLA06608-0731,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,509737,SEDT,TOP,29,0,1,,,CORE,7958
NLA06608-0731,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,509738,SEDB,BOT,29,26,27,,,CORE,7958
NLA06608-0733,1,PROB_Lake,Target_Sampled,YES (Both),6/27/2007,YES,P,515107,SEDT,TOP,20.5,0,1,,,CORE,7959
NLA06608-0733,1,PROB_Lake,Target_Sampled,YES (Both),6/27/2007,YES,P,515108,SEDB,BOT,20.5,19,20,K,WE WERE TOLD BY THE REFUGE THAT THIS IS A RESERVOIR.,CORE,7959
NLA06608-0734,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,507227,SEDT,TOP,25,0,1,,,CORE,7960
NLA06608-0734,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,507228,SEDB,BOT,25,23,25,F1,ORGANIC/CLAY,CORE,7960
NLA06608-0738,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,512137,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED,CORE,7961
NLA06608-0738,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,512138,SEDB,BOT,,,,IM,CORE LENGTH AND BOTTOM INTERVALS NOT RECORDED,CORE,7961
NLA06608-0743,1,PROB_Lake,Target_Sampled,YES (Both),6/26/2007,YES,P,515227,SEDT,TOP,36,0,1,,,CORE,7963
NLA06608-0743,1,PROB_Lake,Target_Sampled,YES (Both),6/26/2007,YES,P,515228,SEDB,BOT,36,33,34,,,CORE,7963
NLA06608-0744,1,PROB_Lake,Target_Sampled,YES (Top only),7/18/2007,YES,P,504767,SEDT,TOP,62,0,1,,,CORE,7964
NLA06608-0749,1,PROB_Lake,Target_Sampled,YES (Top only),7/17/2007,YES,P,506477,SEDT,TOP,18,0,1,,,CORE,7966
NLA06608-0751,1,PROB_Lake,Target_Sampled,YES (Top only),7/25/2007,YES,P,508497,SEDT,TOP,13,0,1,,,CORE,7967
NLA06608-0753,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,506637,SEDT,TOP,40,0,1,,,CORE,7968
NLA06608-0753,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,506638,SEDB,BOT,40,38,39,,,CORE,7968
NLA06608-0754,1,PROB_Lake,Target_Sampled,YES (Both),7/2/2007,YES,P,505447,SEDT,TOP,35.6,0,1,,,CORE,7969
NLA06608-0754,1,PROB_Lake,Target_Sampled,YES (Both),7/2/2007,YES,P,505448,SEDB,BOT,35.6,32.6,33.6,,,CORE,7969
NLA06608-0755,1,PROB_Lake,Target_Sampled,YES (Top only),6/20/2007,YES,P,514027,SEDT,TOP,24,0,1,,,CORE,7970
NLA06608-0756,1,PROB_Lake,Target_Sampled,YES (Top only),6/25/2007,YES,P,502207,SEDT,TOP,45,0,1,,,CORE,7971
NLA06608-0759,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,506757,SEDT,TOP,23,0,1,,,CORE,7973
NLA06608-0759,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,506758,SEDB,BOT,23,20,21,,,CORE,7973
NLA06608-0761,1,PROB_Lake,Target_Sampled,YES (Top only),9/6/2007,YES,P,516577,SEDT,TOP,10,0,1,,,CORE,7974
NLA06608-0762,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,503487,SEDT,TOP,15,0,1,,,CORE,7975
NLA06608-0762,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,503488,SEDB,BOT,15,12,13,,,CORE,7975
NLA06608-0764,1,PROB_Lake,Target_Sampled,YES (Top only),6/26/2007,YES,P,514557,SEDT,TOP,16,0,1,,,CORE,7976
NLA06608-0765,1,PROB_Lake,Target_Sampled,YES (Top only),6/5/2007,YES,P,502737,SEDT,TOP,45,0,1,,,CORE,7977
NLA06608-0766,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,503258,SEDT,TOP,34.5,0,1,,,CORE,7978
NLA06608-0766,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,503257,SEDB,BOT,34.5,31.5,32.5,,,CORE,7978
NLA06608-0769,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,510927,SEDT,TOP,43,0,1,,,CORE,7979
NLA06608-0769,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,510928,SEDB,BOT,43,40,41,,,CORE,7979
